unitId,总数,标题,经度,维度,地址,信息,原价,现价,城市,区域,整套,布局,评分,点评
20068490,23111, 长租大学城南山智园深圳北站时尚单间,114.017856188418,22.603409571246203,长源京基御领公馆,近长岭陂地铁站,262,241,深圳,南山区,整套,1居1床2人,5.0,9
14865705,23111,安心公寓高新园精品店,113.96325359016794,22.549444967034933, 科发路,近高新园地铁站,79,72,深圳,南山区,,5居2床1人,5.0,557
11355779,23111,ins 购物公园高尔夫景观公寓,114.0463792059572,22.534083769736263, 滨河路8998,近上沙地铁站,404,384,深圳,福田区,整套,1居1床2人,5.0,337
22073591,23111,【唯梵•倾城之恋】车公庙|下沙海滨套房,114.03196345410015,22.53476921169089,沙头街道 滨河大道9299-16,近下沙地铁站,258,207,深圳,福田区,整套,1居1床2人,0.0,0
9183147,23111,【鸥鱼】大床套房/深圳北/九方/会展中心,114.02698,22.630739914850597,华业玫瑰四季二期(九方对面),近红山地铁站,758,721,深圳,龙华区,整套,1居1床2人,4.9,12
20063954,23111,宝安海雅滨纷城 壹城中心附近一室一厅短租,113.89741635396891,22.578240674799076,福城前海新纪元,近翻身地铁站,308,308,深圳,宝安区,整套,1居1床2人,5.0,6
15138740,23111,【摩尔】车公庙地铁口/美式铁艺风格一居室,114.03127207349429,22.54030041920234,泰安轩-A栋,近车公庙地铁站,344,328,深圳,福田区,整套,1居1床2人,5.0,16
18435306,23111,【唯梵·秋笛】深圳CBD|车公庙高层套房,114.03162351599045,22.53434090300753,花样年·花好园,近下沙地铁站,258,207,深圳,福田区,整套,1居1床2人,0.0,0
21113219,23111,【陇上】地王大厦/京基一百/一室一卫,114.11851107290045,22.549815711959184,龙园创展大厦,近大剧院地铁站,465,373,深圳,罗湖区,整套,1居1床2人,0.0,0
6483920,23111,Viola家/深大/海岸城/桃园地铁站,113.9361456949299,22.53810295495402,桃园路9号,近桃园地铁站,398,391,深圳,南山区,整套,2居3床3人,5.0,64
12682090,23111,福田/景田/梅景地铁口精装公寓/香蜜湖,114.04297499999994,22.56424500015573,传麒景苑(北环路7003号),近梅景地铁站,305,275,深圳,福田区,整套,1居1床2人,4.8,33
16878618,23111,【唯梵•秋泓】会展中心|车公庙海滨套房,114.03162351599045,22.53434090300753,花样年·花好园,近下沙地铁站,258,258,深圳,福田区,整套,1居1床2人,5.0,6
10806230,23111,【天秤座商务1&3】华为富士康舒适大床,114.085757,22.63439,杨美金竹小区(路线： 1）驾车：请按下方位置导航； 2）地铁：5号线杨美地铁站D出口，步行3分钟即可到达。),近杨美地铁站,159,152,北京,龙岗区,整套,1居1床2人,4.8,51
8410116,23111,【简寓】清湖地铁站100米，精致一房一厅,114.04306,22.668818,清湖地铁站-d口(幸福公寓),近清湖地铁站,342,326,深圳,龙华区,整套,1居1床2人,4.9,13
10637439,23111,【唯梵•碧落海】车公庙｜下沙红树林高层房,114.03162902948824,22.53661241875307,花好园,近下沙地铁站,258,246,深圳,福田区,整套,1居1床2人,5.0,23
8292747,23111,皓森公寓  高新园万象天地 精品店 ,113.96310931537714,22.54941694736683,科发路(大冲城市花园),近高新园地铁站,89,81,深圳,南山区,,3居2床1人,5.0,515
15539112,23111,【梵赛】车公庙地铁口/欧式宫廷精美一室,114.03127207349429,22.54030041920234,泰安轩-A栋,近车公庙地铁站,404,385,深圳,福田区,整套,1居1床2人,5.0,5
393052,23111,福田CBD新洲，近车公庙，高端单身公寓。,114.0508303919532,22.52712408453886,祥云天都世纪,近沙尾地铁站,241,218,深圳,福田区,整套,1居1床2人,4.8,30
10316181,23111,【唯梵•轻井泽】深圳大学科技园日式小木屋,113.93626491658048,22.53712148104257,友邻公寓(桃园地铁口，南山区政府对面),近桃园地铁站,219,209,深圳,南山区,整套,1居1床2人,4.9,38
14516916,23111,【唯梵•鱼】深圳CBD|车公庙海滨套房,114.03162004643316,22.53433413311431,花样年·花好园,近下沙地铁站,258,246,深圳,福田区,整套,1居1床2人,5.0,9
1950592,23111,近深圳北特别能消磨时间的房子xio03,114.05425466235546,22.606673665379724,COCOCity星河盛世花园,近白石龙地铁站,404,385,深圳,宝安区,整套,1居1床2人,5.0,3
10142616,23111,【唯梵•拾光】车公庙｜下沙｜红树林滨海屋,114.03143140227613,22.534834858492907,华样年花好园,近下沙地铁站,258,246,深圳,福田区,整套,1居1床2人,4.9,36
11023398,23111,【慢生活】法式风情深职院#大学城#科技园,113.95712486866373,22.589548387520036,城市公寓(石新路),近西丽地铁站,307,293,深圳,南山区,整套,1居1床2人,5.0,28
13538057,23111,【唯梵•水星记】会展中心|车公庙海滨小屋,114.03162004643316,22.534342478552343,花样年·花好园,近下沙地铁站,238,227,深圳,福田区,整套,1居1床2人,5.0,9
17187836,23111,华南城欧式简约1-5人三房城市景顶楼公寓,114.126341,22.684429,华南西苑(华南城一号交易广场对面),近平湖/华南城,340,324,深圳,龙岗区,整套,3居3床4人,5.0,2
13578727,23111,【唯梵•射手座】会展中心|购物公园地铁房,114.06162345045652,22.53156341948823,星座传奇,近石厦地铁站,258,246,深圳,福田区,整套,1居1床2人,4.9,46
15142709,23111,100寸私人影院+双空调+复式暖色小清新,114.26800672297564,22.724433547854662,远洋新干线1期,近南联地铁站,254,254,深圳,龙岗区,整套,1居1床2人,4.9,5
13394109,23111,【好宿·气球】网红吊椅/loft两居室,114.05436857239644,22.529994266937837,嘉葆润·金座A座,近石厦地铁站,446,425,深圳,福田区,整套,2居2床4人,5.0,9
25075,23111,深圳她他京基滨河时代精品行政单房,114.033342,22.534172,京基滨河时代广场(滨河大道与东涌路交汇处京基滨河时代广场),近下沙地铁站,458,436,深圳,福田区,整套,1居1床2人,4.9,4
17323,23111,深圳华南城公寓豪华单身公寓,114.131075,22.681418,华南城5号交易馆国电,近平湖/华南城,188,179,深圳,龙岗区,整套,1居1床2人,4.6,53
18214582,23111,深圳市/福田口岸/会展中心CBD/近香港,114.06397699999995,22.528181998679578,高发·城驰苑(B座),近皇岗村地铁站,377,359,深圳,福田区,整套,2居2床3人,5.0,1
15867426,23111,【好宿·非黑即白】巨幕电影房/三居室,114.054135,22.530103,嘉葆润·金座A座,近石厦地铁站,449,428,深圳,福田区,整套,3居3床5人,4.9,6
20096294,23111,【唯梵·花笺】车公庙|下沙|红树林海滨屋,114.03143140227613,22.534834858492907,华样年花好园,近下沙地铁站,258,258,深圳,福田区,整套,1居1床2人,4.9,2
11632118,23111,布吉双地铁换乘站的小温馨公寓,114.1290390250905,22.607775438037027,佳兆业大都汇大厦(C栋),近布吉地铁站,288,260,深圳,龙岗区,整套,1居1床2人,5.0,14
17125291,23111,万科广场北欧风落地窗看日落地铁高层双阳台,114.25209622117842,22.719113748571363,万科天誉花园2期,近吉祥地铁站,262,262,深圳,龙岗区,整套,1居1床2人,5.0,6
5423217,23111,深圳北宜家之家设计师主题公寓,114.02698,22.630746, 华业玫瑰-二期(华业四季玫瑰二期二栋),近红山地铁站,393,374,深圳,宝安区,整套,1居1床2人,4.9,29
16202887,23111,【Blue Sky】下沙地铁站黑胶唱片,114.03158339663571,22.53416360083803,花样年·花好园C栋,近下沙地铁站,277,251,深圳,福田区,整套,1居1床2人,5.0,5
19545009,23111,【唯梵·倾城之恋】会展中心|车公庙海滨屋,114.03162351599045,22.534340903480178,花样年·花好园,近下沙地铁站,258,258,深圳,福田区,整套,1居1床2人,5.0,1
15438564,23111,现代loft双床房,114.03973174518558,22.616220012609013,HBC汇隆中心(深圳北站东广场A2出口),近深圳北站地铁站,348,314,深圳,龙华区,整套,2居2床4人,4.8,29
10422476,23111,【自动麻将+巨幕影厅】深圳北站九方到香港,114.028999,22.63193,润达圆庭(龙华九方购物中心旁 润达圆庭),近红山地铁站,588,559,深圳,龙华区,整套,3居3床6人,4.7,19
10272123,23111,深圳北站落地窗高端公寓，欧式清新风地铁口,114.045257,22.620094,遇见you青年社区,近民治地铁站,152,137,深圳,宝安区,整套,1居1床2人,4.9,697
16578255,23111,【唯梵·杜若】会展中心|红树林海滨套房,114.03162351599045,22.53434090300753,花样年·花好园,近下沙地铁站,258,258,深圳,福田区,整套,1居1床2人,5.0,6
10088198,23111,近机场高尔夫|法式田园风|三房,113.82267236965696,22.664028601395263,万科·金色领域,近机场东地铁站,699,665,深圳,宝安区,整套,3居3床6人,4.9,32
14797434,23111,【好宿·趣味】巨幕投影/会展中心福田口岸,114.05405197117697,22.529765686765394,嘉葆润金座B座,近沙尾地铁站,449,428,深圳,福田区,整套,2居2床4人,5.0,8
12843426,23111,可短租1到3个月下沙kkone车公庙,114.03164358236064,22.534363556305927,花样年·花好园,近下沙地铁站,357,351,深圳,福田区,整套,1居1床2人,4.8,7
18168494,23111,【唯梵•星月】深圳CBD|下沙|温馨小屋,114.0319816452629,22.534808329724797,沙头街道 滨河大道9299-16,近下沙地铁站,258,258,深圳,福田区,整套,1居1床2人,0.0,0
2017113,23111,大冲新城花园科技园世界之窗欢乐谷春茧,113.95746492660896,22.54759439035847,大冲新城花园,近高新园地铁站,318,287,深圳,南山区,整套,1居1床2人,4.6,29
4744945,23111,大梅沙180°海景吧台/黑金大房/华侨城,114.31224,22.597805,盐梅路与环梅路交汇口盐葵路148号,近大小梅沙/东部华侨城,588,560,深圳,盐田区,整套,1居1床2人,5.0,13
9803907,23111,简希·福田CBD卓悦汇商圈夜景房近莲花山,114.06448,22.576705,御锦公馆-B栋(上梅林地铁站),近上梅林地铁站,308,293,深圳,福田区,整套,1居1床2人,5.0,20
17314256,23111,【唯梵·溱溱】深圳会展中心|车公庙景观屋,114.03162351599045,22.534340903480178,花样年·花好园,近下沙地铁站,258,258,深圳,福田区,整套,1居1床2人,0.0,0
14098799,23111,半城/会展中心260平4+1房/望港景,114.07340067941081,22.53649774596713,港丽豪园(北门),近岗厦地铁站,2557,2174,深圳,福田区,整套,5居5床10人,5.0,31
17654232,23111,宾格/十亩地/东海国际kkone购物公园,114.03102163402936,22.53982271895502,泰安轩,近车公庙地铁站,356,339,深圳,福田区,整套,1居1床2人,5.0,3
11487274,23111,【漫时光】月租地铁口近万象城罗湖口岸老街,114.11537805215583,22.55529626402181,幸福华府,近红岭地铁站,310,296,深圳,罗湖区,整套,1居1床2人,5.0,12
10142210,23111,清湖地铁站100米，北欧现代一房一厅,114.043109,22.668777,清湖-地铁站(幸福城公寓),近清湖地铁站,360,325,深圳,龙华区,整套,1居1床2人,5.0,19
15903861,23111,山景大床房,114.005222,22.595025,塘朗城广场(西区)(乐购旁),近塘朗地铁站,275,262,深圳,南山区,整套,1居1床2人,5.0,7
18208625,23111,【邻深圳北 白石龙地铁】梅林关温馨两居室,114.06594,22.609866,民乐街道,近民乐地铁站,495,471,深圳,龙华区,整套,2居2床4人,5.0,37
20095342,23111,【唯梵·流白】深圳中心区|车公庙高层小屋,114.03190750419624,22.539858701457316,泰然四路-道路,近车公庙地铁站,288,231,深圳,福田区,整套,1居1床2人,5.0,2
22074984,23111,深圳北站-红山地铁站港式商务风格LOFT,114.027816,22.629236,龙光玖钻,近红山地铁站,238,216,深圳,龙华区,整套,1居2床3人,5.0,2
11199343,23111,福田香蜜湖侨香地铁公寓/欢乐谷/世界之窗,114.0172837856217,22.55651398066619,安侨苑(安乔苑C座亿民平安公寓酒店),近侨香地铁站,242,218,深圳,福田区,整套,1居1床2人,4.8,23
11946082,23111,深圳北站东广场轻奢loft双床房高铁香港,114.039735,22.616223,HBC汇隆中心(深圳北站A2出口出、深圳北站地铁站D出口出),近深圳北站地铁站,408,368,深圳,龙华区,整套,2居2床3人,4.9,20
18259368,23111,语音控制智能家居/红山地铁站Loft一房,114.029621,22.628128,龙光玖钻,近红山地铁站,392,354,深圳,龙华区,整套,1居1床2人,5.0,5
18120551,23111,文艺复兴-橙/loft两室/华强北/福田,114.097389,22.549862,恒邦壹峯,近燕南地铁站,549,549,深圳,福田区,整套,2居2床4人,0.0,0
17054577,23111,【大梅沙】半山海景/原宿工业风带浴缸一居,114.309342,22.597439,大梅沙倚云路18号倚天阁1栋,近大小梅沙/东部华侨城,888,844,深圳,盐田区,整套,1居1床2人,5.0,9
250356,23111,福田口岸地中海一房风情美宅,114.0631421980484,22.517852373596813,福保街道 菩堤路222(益田花园点彩人家(南门)),近益田地铁站,440,397,深圳,福田区,整套,1居2床2人,5.0,45
27421416,23111,近深圳北站鼎曦大厦LOFT精品公寓,114.053215,22.598933,民治街道 新区大道,近民乐地铁站,220,220,深圳,龙华区,整套,1居2床3人,0.0,0
21811658,23111,【唯梵·琬琰】高新园|世界之窗地铁口公寓,113.97308599999997,22.54483199968049,国际市长交流中心,近白石洲地铁站,258,258,深圳,南山区,整套,1居1床2人,4.9,3
14008604,23111,【慢生活】北欧田园风/南山#西丽#深圳北,113.95712767478962,22.589526135968093,石新路3号,近西丽地铁站,315,303,深圳,南山区,整套,1居1床2人,5.0,32
9795962,23111,【华为EMUI】南山地铁站北欧观景大床房,113.929715,22.526146999298177,南海大厦-A座,近南山地铁站,472,472,深圳,南山区,整套,1居1床2人,4.9,60
14703060,23111,华强北全德系简约loft网红风一个月起租,114.09738623613346,22.549951878200027,华强北街道振华路55号,近燕南地铁站,598,569,北京,福田区,整套,1居1床2人,4.5,9
17075374,23111,张优公寓石厦精品店,114.05419516438222,22.525361360792473,张优公寓(石厦分部),近益田地铁站,192,169,深圳,福田区,整套,1居1床2人,4.5,9
9796214,23111,【前海】鲤鱼门卓越前海一号高档两居有浴缸,113.9072137,22.535569252392452,前海一号T2栋小区,近鲤鱼门地铁站,1038,1038,深圳,南山区,整套,2居2床4人,5.0,51
22071953,23111,【唯梵•流白】深圳CBD|车公庙地铁公寓,114.03190699999998,22.539811999577733,泰康轩,近车公庙地铁站,288,288,深圳,福田区,整套,1居1床2人,0.0,0
25073833,23111,大学城塘站地铁站A出口公寓房带阳台,114.005222,22.595025,塘朗城广场(西区)(乐购旁),近塘朗地铁站,248,219,深圳,南山区,整套,1居1床2人,0.0,0
14581729,23111,【福田CBD】近会展/华强北LOFT一居,114.097389,22.549862,振华路89号恒邦壹峯小区,近燕南地铁站,405,389,深圳,福田区,整套,1居1床2人,5.0,41
18435222,23111,【唯梵·长亭】深圳CBD|下沙高层景观屋,114.03162351599045,22.53434090300753,花样年·花好园,近下沙地铁站,258,258,深圳,福田区,整套,1居1床2人,0.0,0
5261118,23111,海月站(近深圳湾口岸/海岸城北欧投影1居,113.94152898686724,22.503803107695113,海月路26(海月五期一栋商务公寓),近海月地铁站,408,368,深圳,南山区,整套,1居1床2人,4.8,14
11360490,23111,叠拼别墅/五层6卧4厅/Y咪/会议/团建,113.98672273705928,22.55212544779188,波托菲诺天鹅堡3期(N2),近侨城北地铁站,4091,3478,深圳,南山区,整套,6居6床10人,5.0,18
